data_fato,hora_fato,tipo_boletim,tipo_envolvimento,idade,sexo,cutis,cod_incidente,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia,faixa_etaria
2025-01-01,05:30:00,BU,VITIMA,,S I,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,5.0,MADRUGADA,
2025-01-01,05:30:00,BU,VITIMA,,S I,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,5.0,MADRUGADA,
2025-01-01,05:30:00,BU,VITIMA,,S I,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,5.0,MADRUGADA,
2025-01-01,19:20:00,BABU,VITIMA,,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SAO ROQUE DO CANAA,FRANCISCO TOREZANI,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,19.0,NOITE,
2025-01-01,00:49:00,BABU,VITIMA,12.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,MARATAIZES,CENTRO,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,0.0,MADRUGADA,0_14
2025-01-01,18:12:00,BABU,VITIMA,14.0,MASCULINO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BAIXO GUANDU,ROSARIO II,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,18.0,NOITE,0_14
2025-01-01,19:16:00,BABU,VITIMA,14.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SAO MATEUS,LITORANEO,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,19.0,NOITE,0_14
2025-01-01,22:19:00,BABU,VITIMA,15.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,MARATAIZES,CIDADE NOVA,REPARTICAO PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,22.0,NOITE,15_17
2025-01-01,12:07:00,BABU,VITIMA,16.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SAO ROQUE DO CANAA,BAIRRO_NAO_INFORMADO,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,12.0,TARDE,15_17
2025-01-01,13:45:00,BABU,VITIMA,17.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SERRA,FEU ROSA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,13.0,TARDE,15_17
2025-01-01,15:39:00,BABU,VITIMA,18.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,MARATAIZES,CIDADE NOVA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,15.0,TARDE,18_24
2025-01-01,21:04:00,BABU,VITIMA,18.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SANTA LEOPOLDINA,CENTRO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,21.0,NOITE,18_24
2025-01-01,02:00:00,BU,VITIMA,18.0,FEMININO,BRANCA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL CONTRA MULHER LEI MARIA PENHA,ES,VILA VALERIO,BAIRRO_NAO_INFORMADO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,2.0,MADRUGADA,18_24
2025-01-01,15:39:00,BABU,VITIMA,19.0,MASCULINO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,MARATAIZES,CIDADE NOVA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,15.0,TARDE,18_24
2025-01-01,03:20:00,BU,VITIMA,19.0,FEMININO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,VILA VELHA,ATAIDE,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,3.0,MADRUGADA,18_24
2025-01-01,05:38:00,BABU,VITIMA,20.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SAO JOSE DO CALCADO,CENTRO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,5.0,MADRUGADA,18_24
2025-01-01,07:25:00,BABU,VITIMA,20.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,7.0,MANHA,18_24
2025-01-01,01:05:00,BABU,VITIMA,21.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,FUNDAO,BAIRRO_NAO_INFORMADO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,1.0,MADRUGADA,18_24
2025-01-01,00:00:00,BU,VITIMA,21.0,S I,INDETERMINADA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,BARRA DE SAO FRANCISCO,JABUTICABA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,0.0,MADRUGADA,18_24
2025-01-01,18:00:00,BU,VITIMA,21.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,SERRA,CARAPINA GRANDE,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,18.0,NOITE,18_24
2025-01-01,Indeterminada,BU,VITIMA,22.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,JOAO NEIVA,BAIRRO_NAO_INFORMADO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO,18_24
2025-01-01,23:02:00,BABU,VITIMA,22.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,COLATINA,COLATINA VELHA,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,23.0,NOITE,18_24
2025-01-01,Indeterminada,BU,VITIMA,22.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,GUARAPARI,ADALBERTO SIMAO NADER,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO,18_24
2025-01-01,20:00:00,BU,VITIMA,22.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,VENDA NOVA DO IMIGRANTE,BAIRRO_NAO_INFORMADO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,20.0,NOITE,18_24
2025-01-01,16:30:00,BU,VITIMA,22.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BAIXO GUANDU,SAO PEDRO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,16.0,TARDE,18_24
2025-01-01,04:42:00,BABU,VITIMA,23.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,MARECHAL FLORIANO,CENTRO,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,4.0,MADRUGADA,18_24
2025-01-01,06:00:00,BU,VITIMA,23.0,FEMININO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,VILA VELHA,DIVINO ESPIRITO SANTO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,6.0,MANHA,18_24
2025-01-01,13:48:00,BABU,VITIMA,24.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CARIACICA,CARIACICA SEDE,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,13.0,TARDE,18_24
2025-01-01,20:49:00,BABU,VITIMA,24.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CARIACICA,PRESIDENTE MEDICE,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,20.0,NOITE,18_24
2025-01-01,19:15:00,BABU,VITIMA,24.0,MASCULINO,INDETERMINADA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,GUARAPARI,PRAIA DO MORRO,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,19.0,NOITE,18_24
2025-01-01,10:00:00,BU,VITIMA,24.0,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,VILA VELHA,ALVORADA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,10.0,MANHA,18_24
2025-01-01,01:06:00,BABU,VITIMA,25.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CACHOEIRO DE ITAPEMIRIM,VILAGE DA LUZ,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,1.0,MADRUGADA,25_34
2025-01-01,17:33:00,BABU,VITIMA,25.0,FEMININO,INDETERMINADA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BOA ESPERANCA,NOVA CIDADE,REPARTICAO PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,17.0,TARDE,25_34
2025-01-01,00:01:00,BU,VITIMA,26.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,VILA VELHA,ATAIDE,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,0.0,MADRUGADA,25_34
2025-01-01,10:32:00,BABU,VITIMA,26.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,ARACRUZ,JACUPEMBA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,10.0,MANHA,25_34
2025-01-01,17:04:00,BABU,VITIMA,26.0,MASCULINO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,MUNIZ FREIRE,CENTRO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,17.0,TARDE,25_34
2025-01-01,19:00:00,BU,VITIMA,26.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,VIANA,ARLINDO ANGELO VILLASCHI,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,19.0,NOITE,25_34
2025-01-01,21:20:00,BU,VITIMA,26.0,FEMININO,PARDA,H01B,CONTRAVENCOES,CONTRAVENCOES VIAS DE FATO CONTRA MULHER LEI MARIA PENHA,ES,SERRA,BARCELONA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,21.0,NOITE,25_34
2025-01-01,23:30:00,BU,VITIMA,26.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,SERRA,NOSSA SENHORA DA CONCEICAO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,23.0,NOITE,25_34
2025-01-01,01:00:00,BU,VITIMA,26.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,BAIXO GUANDU,BAIRRO_NAO_INFORMADO,AMBIENTE WEB,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,1.0,MADRUGADA,25_34
2025-01-01,18:51:00,BABU,VITIMA,28.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,IUNA,CENTRO,HOSPITAL,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,18.0,NOITE,25_34
2025-01-01,Indeterminada,BU,VITIMA,28.0,FEMININO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,CARIACICA,SANTANA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO,25_34
2025-01-01,00:19:00,BABU,VITIMA,29.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CACHOEIRO DE ITAPEMIRIM,ZUMBI,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,0.0,MADRUGADA,25_34
2025-01-01,03:00:00,BU,VITIMA,29.0,FEMININO,PARDA,A02B1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA TENTATIVA DE HOMICIDIO POR ARMA BRANCA CONTRA MULHER LEI MARIA PENHA,ES,VILA VELHA,SOTECO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,3.0,MADRUGADA,25_34
2025-01-01,06:30:00,BU,VITIMA,29.0,FEMININO,PARDA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL CONTRA MULHER LEI MARIA PENHA,ES,VITORIA,MARIA ORTIZ,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,6.0,MANHA,25_34
2025-01-01,03:30:00,BU,VITIMA,29.0,FEMININO,AMARELA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL CONTRA MULHER LEI MARIA PENHA,ES,CARIACICA,PORTO NOVO,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,3.0,MADRUGADA,25_34
2025-01-01,05:18:00,BABU,VITIMA,30.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,COLATINA,SAO SILVANO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,5.0,MADRUGADA,25_34
2025-01-01,08:03:00,BABU,VITIMA,30.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,COLATINA,VICENTE SOELA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,8.0,MANHA,25_34
2025-01-01,11:20:00,BABU,VITIMA,30.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,ANCHIETA,PRAIA DE GUANABARA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,11.0,MANHA,25_34
2025-01-01,12:50:00,BU,VITIMA,30.0,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,VITORIA,SAO PEDRO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,12.0,TARDE,25_34
2025-01-01,00:27:00,BABU,VITIMA,31.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,ECOPORANGA,CENTRO,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,0.0,MADRUGADA,25_34
2025-01-01,16:33:00,BABU,VITIMA,31.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BARRA DE SAO FRANCISCO,BAIRRO_NAO_INFORMADO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,16.0,TARDE,25_34
2025-01-01,05:52:00,BU,VITIMA,31.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,ALFREDO CHAVES,IBITIRUI,AMBIENTE WEB,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,5.0,MADRUGADA,25_34
2025-01-01,23:47:00,BABU,VITIMA,32.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,ANCHIETA,IRIRI,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,23.0,NOITE,25_34
2025-01-01,Indeterminada,BU,VITIMA,32.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,LINHARES,INTERLAGOS,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO,25_34
2025-01-01,Indeterminada,BU,VITIMA,32.0,FEMININO,PARDA,C07A,CRIMES CONTRA DIGNIDADE SEXUAL,CRIMES CONTRA DIGNIDADE SEXUAL ESTUPRO CONTRA MULHER LEI MARIA PENHA,ES,ANCHIETA,BAIRRO_NAO_INFORMADO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,,SEM HORÁRIO,25_34
2025-01-01,01:37:00,BABU,VITIMA,33.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,JAGUARE,BAIRRO_NAO_INFORMADO,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,1.0,MADRUGADA,25_34
2025-01-01,18:47:00,BABU,VITIMA,33.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SANTA MARIA DE JETIBA,CENTRO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,18.0,NOITE,25_34
2025-01-01,20:00:00,BU,VITIMA,33.0,FEMININO,NEGRA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,CARIACICA,EXPEDITO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,20.0,NOITE,25_34
2025-01-01,13:30:00,BU,VITIMA,33.0,FEMININO,INDIGENA,C07A,CRIMES CONTRA DIGNIDADE SEXUAL,CRIMES CONTRA DIGNIDADE SEXUAL ESTUPRO CONTRA MULHER LEI MARIA PENHA,ES,SERRA,MANGUINHOS,VEICULO,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,13.0,TARDE,25_34
2025-01-01,00:40:00,BABU,VITIMA,34.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,0.0,MADRUGADA,25_34
2025-01-01,08:40:00,BABU,VITIMA,34.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,8.0,MANHA,25_34
2025-01-01,12:00:00,BU,VITIMA,34.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,BREJETUBA,VARGEM GRANDE,OUTRO LOCAL,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,12.0,TARDE,25_34
2025-01-01,22:11:00,BABU,VITIMA,35.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BOM JESUS DO NORTE,LOTEAMENTO GRANDE VITORIA,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,22.0,NOITE,35_44
2025-01-01,16:50:00,BU,VITIMA,35.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,COLATINA,VILA REAL,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,16.0,TARDE,35_44
2025-01-01,07:10:00,BABU,VITIMA,36.0,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,COLATINA,FRANCISCO SIMONASSI,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,7.0,MANHA,35_44
2025-01-01,14:38:00,BABU,VITIMA,36.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,PIUMA,UNIAO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,14.0,TARDE,35_44
2025-01-01,18:12:00,BABU,VITIMA,36.0,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,BAIXO GUANDU,ROSARIO II,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,18.0,NOITE,35_44
2025-01-01,20:14:00,BABU,VITIMA,36.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SAO MATEUS,SANTO ANTONIO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,20.0,NOITE,35_44
2025-01-01,14:30:00,BU,VITIMA,36.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,SERRA,SAO PATRICIO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,14.0,TARDE,35_44
2025-01-01,18:30:00,BU,VITIMA,36.0,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,SERRA,CIDADE CONTINENTAL,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,18.0,NOITE,35_44
2025-01-01,20:23:00,BU,VITIMA,36.0,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA DESCUMPRIMENTO DA MEDIDA PROTETIVA CONTRA MULHER LEI MARIA DA PENHA,ES,SERRA,ANDRE CARLONI,AMBIENTE WEB,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,20.0,NOITE,35_44
2025-01-01,00:00:00,BU,VITIMA,37.0,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA LESAO CORPORAL LEVE CONTRA MULHER LEI MARIA PENHA,ES,CARIACICA,SAO FRANCISCO,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,0.0,MADRUGADA,35_44
2025-01-01,03:30:00,BU,VITIMA,37.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,ANCHIETA,CENTRO,VIA PUBLICA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,3.0,MADRUGADA,35_44
2025-01-01,13:30:00,BABU,VITIMA,37.0,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS LEI MARIA DA PENHA 11 340 2006,ES,DOMINGOS MARTINS,ARACE,RESIDENCIA,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,13.0,TARDE,35_44
2025-01-01,13:40:00,BU,VITIMA,37.0,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA AMEACA CONTRA MULHER LEI MARIA PENHA,ES,VILA VELHA,PRAIA DE ITAPARICA,AMBIENTE WEB,violencia_domestica,violencia_social,2025,1,JAN,2025-01-01,2,QUA,False,13.0,TARDE,35_44
